miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	10947	3047.906169	N
hsa-let-7a-2	11113	3094.124532	N
hsa-let-7a-3	11420	3179.600662	N
hsa-let-7b	31470	8761.999373	N
hsa-let-7c	4637	1291.051512	N
hsa-let-7d	1442	401.487229	N
hsa-let-7e	1776	494.480804	N
hsa-let-7f-1	3348	932.163136	N
hsa-let-7f-2	3359	935.225799	N
hsa-let-7g	1355	377.264352	N
hsa-let-7i	4365	1215.320218	N
hsa-mir-100	6465	1800.010357	Y
hsa-mir-101-1	13717	3819.140305	N
hsa-mir-101-2	13614	3790.462646	N
hsa-mir-103a-1	26973	7509.927203	Y
hsa-mir-103a-2	27030	7525.797364	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	0	0.000000	N
hsa-mir-105-2	0	0.000000	N
hsa-mir-106a	77	21.438638	Y
hsa-mir-106b	1179	328.261750	N
hsa-mir-107	156	43.434125	Y
hsa-mir-10a	73447	20449.398410	N
hsa-mir-10b	805808	224356.186551	N
hsa-mir-1-1	12	3.341087	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	0	0.000000	N
hsa-mir-1180	9	2.505815	N
hsa-mir-1181	1	0.278424	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	1	0.278424	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1-2	12	3.341087	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	138	38.422495	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	1	0.278424	N
hsa-mir-1226	1	0.278424	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	5	1.392119	N
hsa-mir-1229	7	1.948967	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	1	0.278424	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-1243	1	0.278424	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	1	0.278424	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	49	13.642770	N
hsa-mir-1248	13	3.619510	N
hsa-mir-1249	5	1.392119	N
hsa-mir-1250	0	0.000000	N
hsa-mir-1251	2	0.556848	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	0	0.000000	N
hsa-mir-1254-2	1	0.278424	N
hsa-mir-1255a	3	0.835272	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	0	0.000000	N
