miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	125770	19985.768264	N
hsa-let-7a-2	125656	19967.652835	Y
hsa-let-7a-3	126118	20041.067997	N
hsa-let-7b	134571	21384.311212	N
hsa-let-7c	10430	1657.402902	Y
hsa-let-7d	2361	375.180082	N
hsa-let-7e	18455	2932.633802	N
hsa-let-7f-1	79797	12680.324006	N
hsa-let-7f-2	80815	12842.091614	N
hsa-let-7g	5069	805.500989	N
hsa-let-7i	2432	386.462498	N
hsa-mir-100	33800	5371.065972	Y
hsa-mir-101-1	55830	8871.793291	N
hsa-mir-101-2	56524	8982.074941	N
hsa-mir-103a-1	31041	4932.640794	Y
hsa-mir-103a-2	30950	4918.180232	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	1	0.158907	N
hsa-mir-105-2	1	0.158907	N
hsa-mir-106a	31	4.926126	Y
hsa-mir-106b	3070	487.845341	N
hsa-mir-107	497	78.976917	Y
hsa-mir-10a	340557	54116.985631	N
hsa-mir-10b	7249	1151.918853	N
hsa-mir-1-1	123	19.545595	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	1	0.158907	N
hsa-mir-1180	76	12.076953	N
hsa-mir-1181	7	1.112351	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	0	0.000000	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1-2	121	19.227781	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	5	0.794536	N
hsa-mir-1225	1	0.158907	N
hsa-mir-1226	1	0.158907	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	5	0.794536	N
hsa-mir-1229	0	0.000000	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	1	0.158907	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-1243	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	96	15.255099	N
hsa-mir-1248	4	0.635629	N
hsa-mir-1249	3	0.476722	N
hsa-mir-1250	0	0.000000	N
hsa-mir-1251	0	0.000000	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	1	0.158907	N
hsa-mir-1254-2	0	0.000000	N
hsa-mir-1255a	0	0.000000	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	6	0.953444	N
hsa-mir-125a	2337	371.366307	N
hsa-mir-125b-1	918	145.876881	N
hsa-mir-125b-2	904	143.652179	N
hsa-mir-126	10715	1702.691476	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	1	0.158907	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	29	4.608311	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	0	0.000000	N
hsa-mir-1269b	1	0.158907	N
hsa-mir-127	1264	200.858798	N
hsa-mir-1270	2	0.317815	N
hsa-mir-1271	5	0.794536	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	6	0.953444	N
hsa-mir-1276	2	0.317815	N
hsa-mir-1277	2	0.317815	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-128-1	396	62.927282	N
hsa-mir-1282	0	0.000000	N
hsa-mir-128-2	300	47.672183	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	2	0.317815	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	204	32.417085	N
hsa-mir-1288	0	0.000000	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	1	0.158907	N
hsa-mir-129-1	3	0.476722	N
hsa-mir-1292	3	0.476722	N
hsa-mir-129-2	4	0.635629	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	5	0.794536	N
hsa-mir-1295a	1	0.158907	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	17	2.701424	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	43	6.833013	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	10	1.589073	N
hsa-mir-1305	2	0.317815	N
hsa-mir-1306	18	2.860331	N
hsa-mir-1307	2591	411.728755	N
hsa-mir-130a	207	32.893806	N
hsa-mir-130b	113	17.956522	N
hsa-mir-132	540	85.809930	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	29	4.608311	Y
hsa-mir-133a-2	15	2.383609	Y
hsa-mir-133b	14	2.224702	Y
hsa-mir-134	273	43.381687	N
hsa-mir-1343	0	0.000000	N
hsa-mir-135a-1	2	0.317815	N
hsa-mir-135a-2	9	1.430165	N
hsa-mir-135b	134	21.293575	N
hsa-mir-136	49	7.786457	N
hsa-mir-137	4	0.635629	N
hsa-mir-138-1	11	1.747980	N
hsa-mir-138-2	10	1.589073	N
hsa-mir-139	342	54.346289	N
hsa-mir-140	8960	1423.809204	N
hsa-mir-141	8592	1365.331326	N
hsa-mir-142	6571	1044.179719	N
hsa-mir-143	985643	156625.845506	N
hsa-mir-144	2550	405.213557	N
hsa-mir-145	3240	514.859578	N
hsa-mir-1468	19	3.019238	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	1264	200.858798	N
hsa-mir-146b	5815	924.045817	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	2	0.317815	N
hsa-mir-148a	162919	25889.014708	N
hsa-mir-148b	606	96.297810	N
hsa-mir-149	143	22.723741	N
hsa-mir-150	11320	1798.830379	N
hsa-mir-151a	25414	4038.469545	N
hsa-mir-151b	15	2.383609	N
hsa-mir-152	1742	276.816477	N
hsa-mir-153-1	3	0.476722	N
hsa-mir-153-2	6	0.953444	N
hsa-mir-1537	0	0.000000	N
hsa-mir-1538	0	0.000000	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	10	1.589073	N
hsa-mir-155	2605	413.953457	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	736	116.955756	N
hsa-mir-15b	1127	179.088502	N
hsa-mir-16-1	1222	194.184693	N
hsa-mir-16-2	1199	190.529825	N
hsa-mir-17	5370	853.332079	Y
hsa-mir-181a-1	10218	1623.714559	N
hsa-mir-181a-2	14195	2255.688801	N
hsa-mir-181b-1	1740	276.498662	N
hsa-mir-181b-2	1640	260.607935	N
hsa-mir-181c	661	105.037710	N
hsa-mir-181d	131	20.816853	N
hsa-mir-182	47641	7570.501597	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	21653	3440.819275	N
hsa-mir-184	68	10.805695	N
hsa-mir-185	616	97.886883	N
hsa-mir-186	862	136.978073	N
hsa-mir-187	117	18.592151	N
hsa-mir-188	6	0.953444	N
hsa-mir-18a	37	5.879569	Y
hsa-mir-18b	7	1.112351	Y
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	33	5.243940	N
hsa-mir-190b	0	0.000000	N
hsa-mir-191	762	121.087345	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	1	0.158907	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	1517	241.062340	Y
hsa-mir-193a	826	131.257411	N
hsa-mir-193b	160	25.425164	N
hsa-mir-194-1	398	63.245096	N
