miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	72214	11753.831340	N
hsa-let-7a-2	72166	11746.018673	Y
hsa-let-7a-3	72361	11777.757631	N
hsa-let-7b	71505	11638.431744	N
hsa-let-7c	13030	2120.813448	Y
hsa-let-7d	2320	377.612218	N
hsa-let-7e	8290	1349.312624	N
hsa-let-7f-1	37542	6110.481848	N
hsa-let-7f-2	38211	6219.370888	N
hsa-let-7g	4760	774.756102	N
hsa-let-7i	3955	643.731173	N
hsa-mir-100	52513	8547.220001	N
hsa-mir-101-1	46452	7560.708082	N
hsa-mir-101-2	47533	7736.655843	N
hsa-mir-103a-1	68375	11128.980777	Y
hsa-mir-103a-2	68683	11179.112055	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	3	0.488292	N
hsa-mir-105-2	4	0.651056	N
hsa-mir-106a	114	18.555083	Y
hsa-mir-106b	2412	392.586496	N
hsa-mir-107	446	72.592694	Y
hsa-mir-10a	94701	15413.902868	N
hsa-mir-10b	37214	6057.095293	N
hsa-mir-1-1	144	23.438000	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	0	0.000000	N
hsa-mir-1180	235	38.249513	N
hsa-mir-1181	1	0.162764	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	5	0.813819	N
hsa-mir-1185-2	2	0.325528	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	1	0.162764	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1-2	147	23.926291	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	2	0.325528	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	3	0.488292	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	13	2.115931	N
hsa-mir-1229	1	0.162764	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	1	0.162764	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-1243	0	0.000000	N
hsa-mir-124-3	1	0.162764	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	9	1.464875	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	180	29.297500	N
hsa-mir-1248	5	0.813819	N
hsa-mir-1249	11	1.790403	N
hsa-mir-1250	1	0.162764	N
hsa-mir-1251	2	0.325528	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	3	0.488292	N
hsa-mir-1254-2	3	0.488292	N
hsa-mir-1255a	1	0.162764	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	5	0.813819	N
hsa-mir-125a	3364	547.537716	N
hsa-mir-125b-1	2690	437.834856	N
hsa-mir-125b-2	2797	455.250592	N
hsa-mir-126	30855	5022.079735	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	2	0.325528	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	6	0.976583	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	13	2.115931	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	6	0.976583	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	7425	1208.521861	N
hsa-mir-1270	6	0.976583	N
hsa-mir-1271	10	1.627639	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	2	0.325528	N
hsa-mir-1275	0	0.000000	N
hsa-mir-1276	0	0.000000	N
hsa-mir-1277	6	0.976583	N
hsa-mir-1278	1	0.162764	N
hsa-mir-1279	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-128-1	416	67.709777	N
hsa-mir-1282	0	0.000000	N
hsa-mir-128-2	272	44.271777	N
hsa-mir-1283-1	1	0.162764	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	1	0.162764	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	163	26.530514	N
hsa-mir-1288	2	0.325528	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	2	0.325528	N
hsa-mir-129-1	5	0.813819	N
hsa-mir-1292	1	0.162764	N
hsa-mir-129-2	3	0.488292	N
hsa-mir-1293	2	0.325528	N
hsa-mir-1294	1	0.162764	N
hsa-mir-1295a	9	1.464875	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	29	4.720153	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	43	6.998847	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
