miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	61913	7639.411580	N
hsa-let-7a-2	61683	7611.032005	Y
hsa-let-7a-3	62077	7659.647452	N
hsa-let-7b	154875	19109.942476	N
hsa-let-7c	16455	2030.373549	Y
hsa-let-7d	3317	409.282836	N
hsa-let-7e	5957	735.031008	N
hsa-let-7f-1	16793	2072.079186	N
hsa-let-7f-2	16914	2087.009311	N
hsa-let-7g	3731	460.366072	N
hsa-let-7i	5364	661.861059	N
hsa-mir-100	56896	7020.366664	Y
hsa-mir-101-1	51546	6360.233058	N
hsa-mir-101-2	51960	6411.316294	N
hsa-mir-103a-1	46709	5763.398244	Y
hsa-mir-103a-2	47219	5826.326869	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	1	0.123389	N
hsa-mir-105-2	0	0.000000	N
hsa-mir-106a	16	1.974231	Y
hsa-mir-106b	2351	290.088618	N
hsa-mir-107	502	61.941508	Y
hsa-mir-10a	369597	45604.373910	N
hsa-mir-10b	68068	8398.873701	N
hsa-mir-1-1	16	1.974231	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	5	0.616947	N
hsa-mir-1180	94	11.598609	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	1	0.123389	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	1	0.123389	N
hsa-mir-1197	1	0.123389	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1-2	11	1.357284	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	22	2.714568	N
hsa-mir-1224	13	1.604063	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	3	0.370168	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	8	0.987116	N
hsa-mir-1229	5	0.616947	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-1243	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	8	0.987116	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	665	82.053990	N
hsa-mir-1248	9	1.110505	N
hsa-mir-1249	15	1.850842	N
hsa-mir-1250	0	0.000000	N
hsa-mir-1251	5	0.616947	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	1	0.123389	N
hsa-mir-1254-2	0	0.000000	N
hsa-mir-1255a	2	0.246779	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	3	0.370168	N
hsa-mir-125a	5585	689.130129	N
hsa-mir-125b-1	5492	677.654909	N
hsa-mir-125b-2	5595	690.364024	N
hsa-mir-126	5584	689.006740	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	1	0.123389	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	5	0.616947	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	20	2.467789	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	0	0.000000	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	7842	967.620138	N
hsa-mir-1270	4	0.493558	N
hsa-mir-1271	34	4.195242	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	1	0.123389	N
hsa-mir-1276	0	0.000000	N
hsa-mir-1277	12	1.480674	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-128-1	328	40.471743	N
hsa-mir-1282	0	0.000000	N
hsa-mir-128-2	250	30.847365	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	0	0.000000	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	203	25.048060	N
hsa-mir-1288	0	0.000000	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	2	0.246779	N
hsa-mir-129-1	97	11.968778	N
hsa-mir-1292	0	0.000000	N
hsa-mir-129-2	125	15.423682	N
hsa-mir-1293	12	1.480674	N
hsa-mir-1294	0	0.000000	N
hsa-mir-1295a	6	0.740337	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	40	4.935578	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	16	1.974231	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	2	0.246779	N
hsa-mir-1305	1	0.123389	N
hsa-mir-1306	33	4.071852	N
hsa-mir-1307	3741	461.599966	N
hsa-mir-130a	591	72.923170	N
hsa-mir-130b	107	13.202672	N
hsa-mir-132	1147	141.527710	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	10	1.233895	N
hsa-mir-133a-2	13	1.604063	Y
hsa-mir-133b	1	0.123389	Y
hsa-mir-134	1525	188.168925	N
hsa-mir-1343	0	0.000000	N
hsa-mir-135a-1	11	1.357284	N
hsa-mir-135a-2	5	0.616947	N
hsa-mir-135b	894	110.310176	N
hsa-mir-136	406	50.096120	N
hsa-mir-137	3	0.370168	N
hsa-mir-138-1	0	0.000000	N
hsa-mir-138-2	1	0.123389	N
hsa-mir-139	276	34.055491	N
hsa-mir-140	6696	826.215818	N
hsa-mir-141	14381	1774.463811	N
hsa-mir-142	4016	495.532068	N
hsa-mir-143	537895	66370.573095	N
hsa-mir-144	70	8.637262	N
hsa-mir-145	24282	2996.142846	N
hsa-mir-1468	45	5.552526	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	347	42.816142	N
hsa-mir-146b	5482	676.421015	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	10	1.233895	N
hsa-mir-148a	106751	13171.948147	N
hsa-mir-148b	729	89.950916	N
hsa-mir-149	227	28.009407	N
hsa-mir-150	1976	243.817571	N
hsa-mir-151a	11712	1445.137345	N
hsa-mir-151b	11	1.357284	N
hsa-mir-152	2126	262.325990	N
hsa-mir-153-1	23	2.837958	N
hsa-mir-153-2	335	41.335469	N
hsa-mir-1537	1	0.123389	N
hsa-mir-1538	1	0.123389	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	73	9.007431	N
hsa-mir-155	1227	151.398866	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	593	73.169949	N
hsa-mir-15b	850	104.881040	N
hsa-mir-16-1	781	96.367168	N
hsa-mir-16-2	814	100.439020	N
hsa-mir-17	4151	512.189645	Y
hsa-mir-181a-1	17296	2134.144084	N
hsa-mir-181a-2	19556	2413.004262	N
hsa-mir-181b-1	3008	371.155493	N
hsa-mir-181b-2	3024	373.129724	N
hsa-mir-181c	1347	166.205601	N
hsa-mir-181d	255	31.464312	N
hsa-mir-182	55814	6886.859269	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	18619	2297.388339	N
hsa-mir-184	22	2.714568	N
hsa-mir-185	262	32.328038	N
hsa-mir-186	802	98.958346	N
hsa-mir-187	1	0.123389	N
hsa-mir-188	12	1.480674	N
hsa-mir-18a	89	10.981662	N
hsa-mir-18b	0	0.000000	N
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	19	2.344400	N
hsa-mir-190b	3	0.370168	N
hsa-mir-191	2735	337.470171	N
hsa-mir-1910	1	0.123389	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	194985	24059.093680	Y
hsa-mir-193a	2072	255.662959	N
hsa-mir-193b	667	82.300769	N
hsa-mir-194-1	46509	5738.720353	N
hsa-mir-194-2	50140	6186.747479	N
hsa-mir-195	325	40.101574	N
hsa-mir-196a-1	85	10.488104	N
hsa-mir-196a-2	80	9.871157	N
hsa-mir-196b	1839	226.913215	N
hsa-mir-197	2100	259.117864	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	66	8.143704	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	23838	2941.357926	Y
hsa-mir-199a-2	39393	4860.680962	Y
hsa-mir-199b	48555	5991.175186	Y
hsa-mir-19a	110	13.572840	N
hsa-mir-19b-1	519	64.039129	N
hsa-mir-19b-2	458	56.512372	N
hsa-mir-200a	11063	1365.057586	N
hsa-mir-200b	9055	1117.291552	N
hsa-mir-200c	56668	6992.233867	N
hsa-mir-202	3	0.370168	N
hsa-mir-203a	42013	5183.961345	N
hsa-mir-203b	181	22.333492	N
hsa-mir-204	16	1.974231	N
hsa-mir-205	39	4.812189	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	0	0.000000	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	2089	257.760580	N
hsa-mir-20b	10	1.233895	N
hsa-mir-21	3907745	482174.541793	N
hsa-mir-210	21457	2647.567624	N
hsa-mir-211	0	0.000000	N
hsa-mir-2110	5	0.616947	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	5	0.616947	N
hsa-mir-2115	1	0.123389	N
hsa-mir-2116	12	1.480674	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	49	6.046083	N
hsa-mir-214	724	89.333968	N
hsa-mir-215	2211	272.814094	Y
hsa-mir-216a	10	1.233895	N
hsa-mir-216b	1	0.123389	N
hsa-mir-217	314	38.744290	N
hsa-mir-218-1	178	21.963324	N
hsa-mir-218-2	130	16.040630	N
hsa-mir-219a-1	13	1.604063	N
hsa-mir-219a-2	0	0.000000	N
hsa-mir-219b	3	0.370168	N
hsa-mir-22	747966	92291.120154	N
hsa-mir-221	4323	533.412632	N
hsa-mir-222	761	93.899378	N
hsa-mir-223	2232	275.405273	N
hsa-mir-224	503	62.064898	N
hsa-mir-2276	0	0.000000	N
hsa-mir-2277	0	0.000000	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	233	28.749744	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	38536	4754.936195	Y
hsa-mir-23b	10469	1291.764247	Y
hsa-mir-23c	4	0.493558	N
hsa-mir-24-1	8632	1065.097811	N
hsa-mir-24-2	8944	1103.595322	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	27361	3376.058990	N
hsa-mir-2681	0	0.000000	N
hsa-mir-2682	0	0.000000	N
hsa-mir-26a-1	10011	1235.251875	N
hsa-mir-26a-2	9969	1230.069518	N
hsa-mir-26b	4585	565.740670	N
hsa-mir-27a	22770	2809.577983	Y
hsa-mir-27b	17460	2154.379956	Y
hsa-mir-28	22556	2783.172639	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	25	3.084736	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	56	6.909810	N
hsa-mir-29a	105454	13011.912018	N
hsa-mir-29b-1	4481	552.908166	Y
hsa-mir-29b-2	4596	567.097954	N
hsa-mir-29c	19896	2454.956678	Y
hsa-mir-300	0	0.000000	N
hsa-mir-301a	33	4.071852	N
hsa-mir-301b	8	0.987116	N
hsa-mir-302a	0	0.000000	N
hsa-mir-302b	0	0.000000	N
hsa-mir-302c	0	0.000000	N
hsa-mir-302d	0	0.000000	N
hsa-mir-302e	0	0.000000	N
hsa-mir-302f	0	0.000000	N
hsa-mir-3064	3	0.370168	N
hsa-mir-3065	224	27.639239	N
hsa-mir-3074	13	1.604063	N
hsa-mir-30a	99956	12333.516772	Y
hsa-mir-30b	4320	533.042463	Y
hsa-mir-30c-1	1255	154.853771	N
hsa-mir-30c-2	1470	181.382505	Y
hsa-mir-30d	40552	5003.689345	N
hsa-mir-30e	41042	5064.150180	Y
hsa-mir-31	2943	363.135178	N
hsa-mir-3115	0	0.000000	N
hsa-mir-3116-1	0	0.000000	N
hsa-mir-3116-2	0	0.000000	N
hsa-mir-3117	4	0.493558	N
hsa-mir-3118-1	0	0.000000	N
hsa-mir-3118-2	0	0.000000	N
hsa-mir-3118-3	0	0.000000	N
hsa-mir-3118-4	0	0.000000	N
hsa-mir-3119-1	0	0.000000	N
hsa-mir-3119-2	0	0.000000	N
hsa-mir-3120	0	0.000000	N
hsa-mir-3121	0	0.000000	N
hsa-mir-3122	0	0.000000	N
hsa-mir-3123	0	0.000000	N
hsa-mir-3124	0	0.000000	N
hsa-mir-3125	0	0.000000	N
hsa-mir-3126	2	0.246779	N
hsa-mir-3127	9	1.110505	N
hsa-mir-3128	0	0.000000	N
hsa-mir-3129	6	0.740337	N
hsa-mir-3130-1	6	0.740337	N
hsa-mir-3130-2	8	0.987116	N
hsa-mir-3131	8	0.987116	N
hsa-mir-3132	0	0.000000	N
hsa-mir-3133	0	0.000000	N
hsa-mir-3134	0	0.000000	N
hsa-mir-3135a	0	0.000000	N
hsa-mir-3135b	0	0.000000	N
hsa-mir-3136	1	0.123389	N
hsa-mir-3137	0	0.000000	N
hsa-mir-3138	0	0.000000	N
hsa-mir-3139	0	0.000000	N
hsa-mir-3140	1	0.123389	N
hsa-mir-3141	0	0.000000	N
hsa-mir-3142	0	0.000000	N
hsa-mir-3143	0	0.000000	N
hsa-mir-3144	0	0.000000	N
hsa-mir-3145	0	0.000000	N
hsa-mir-3146	0	0.000000	N
hsa-mir-3147	0	0.000000	N
hsa-mir-3148	0	0.000000	N
hsa-mir-3149	1	0.123389	N
hsa-mir-3150a	0	0.000000	N
hsa-mir-3150b	1	0.123389	N
hsa-mir-3151	0	0.000000	N
hsa-mir-3152	0	0.000000	N
hsa-mir-3153	0	0.000000	N
hsa-mir-3154	1	0.123389	N
hsa-mir-3155a	1	0.123389	N
hsa-mir-3155b	0	0.000000	N
hsa-mir-3156-1	0	0.000000	N
hsa-mir-3156-2	1	0.123389	N
hsa-mir-3156-3	0	0.000000	N
hsa-mir-3157	2	0.246779	N
hsa-mir-3158-1	0	0.000000	N
hsa-mir-3158-2	0	0.000000	N
hsa-mir-3159	0	0.000000	N
hsa-mir-3160-1	0	0.000000	N
hsa-mir-3160-2	0	0.000000	N
hsa-mir-3161	0	0.000000	N
hsa-mir-3162	1	0.123389	N
hsa-mir-3163	0	0.000000	N
hsa-mir-3164	0	0.000000	N
hsa-mir-3165	0	0.000000	N
hsa-mir-3166	0	0.000000	N
hsa-mir-3167	0	0.000000	N
hsa-mir-3168	0	0.000000	N
hsa-mir-3169	0	0.000000	N
hsa-mir-3170	4	0.493558	N
hsa-mir-3171	0	0.000000	N
hsa-mir-3173	1	0.123389	N
hsa-mir-3174	0	0.000000	N
hsa-mir-3175	0	0.000000	N
hsa-mir-3176	1	0.123389	N
hsa-mir-3177	0	0.000000	N
hsa-mir-3178	0	0.000000	N
hsa-mir-3179-1	0	0.000000	N
hsa-mir-3179-2	0	0.000000	N
hsa-mir-3179-3	0	0.000000	N
hsa-mir-3179-4	0	0.000000	N
hsa-mir-3180-1	0	0.000000	N
hsa-mir-3180-2	0	0.000000	N
hsa-mir-3180-3	0	0.000000	N
hsa-mir-3180-4	0	0.000000	N
hsa-mir-3180-5	0	0.000000	N
hsa-mir-3181	0	0.000000	N
hsa-mir-3182	0	0.000000	N
hsa-mir-3183	0	0.000000	N
hsa-mir-3184	0	0.000000	N
hsa-mir-3185	0	0.000000	N
hsa-mir-3186	0	0.000000	N
hsa-mir-3187	0	0.000000	N
hsa-mir-3188	0	0.000000	N
hsa-mir-3189	0	0.000000	N
hsa-mir-3190	2	0.246779	N
hsa-mir-3191	2	0.246779	N
hsa-mir-3192	0	0.000000	N
hsa-mir-3193	2	0.246779	N
hsa-mir-3194	1	0.123389	N
hsa-mir-3195	2	0.246779	N
hsa-mir-3196	0	0.000000	N
hsa-mir-3197	0	0.000000	N
hsa-mir-3198-1	0	0.000000	N
hsa-mir-3198-2	0	0.000000	N
hsa-mir-3199-1	1	0.123389	N
hsa-mir-3199-2	8	0.987116	N
hsa-mir-32	113	13.943009	N
hsa-mir-3200	6	0.740337	N
hsa-mir-3201	0	0.000000	N
hsa-mir-3202-1	0	0.000000	N
hsa-mir-3202-2	0	0.000000	N
hsa-mir-320a	3860	476.283312	Y
hsa-mir-320b-1	19	2.344400	Y
hsa-mir-320b-2	32	3.948463	Y
hsa-mir-320c-1	14	1.727452	N
hsa-mir-320c-2	2	0.246779	N
hsa-mir-320d-1	2	0.246779	N
hsa-mir-320d-2	5	0.616947	N
hsa-mir-320e	1	0.123389	N
hsa-mir-323a	24	2.961347	N
hsa-mir-323b	23	2.837958	N
hsa-mir-324	176	21.716545	N
hsa-mir-325	0	0.000000	N
hsa-mir-326	18	2.221010	N
hsa-mir-328	188	23.197218	N
hsa-mir-329-1	4	0.493558	N
hsa-mir-329-2	5	0.616947	N
hsa-mir-330	145	17.891472	N
hsa-mir-331	154	19.001977	N
hsa-mir-335	864	106.608493	N
hsa-mir-337	395	48.738836	N
hsa-mir-338	11148	1375.545690	N
hsa-mir-339	170	20.976208	N
hsa-mir-33a	180	22.210103	N
hsa-mir-33b	15	1.850842	N
hsa-mir-340	58	7.156589	N
hsa-mir-342	520	64.162519	N
hsa-mir-345	76	9.377599	N
hsa-mir-346	2	0.246779	N
hsa-mir-34a	1135	140.047036	N
hsa-mir-34b	25	3.084736	N
hsa-mir-34c	77	9.500988	N
hsa-mir-3529	0	0.000000	N
hsa-mir-3591	0	0.000000	N
hsa-mir-3605	20	2.467789	N
hsa-mir-3606	0	0.000000	N
hsa-mir-3607	128	15.793851	N
hsa-mir-3609	1	0.123389	N
hsa-mir-361	2730	336.853223	N
hsa-mir-3610	8	0.987116	N
hsa-mir-3611	1	0.123389	N
hsa-mir-3612	0	0.000000	N
hsa-mir-3613	47	5.799305	N
hsa-mir-3614	26	3.208126	N
hsa-mir-3615	34	4.195242	N
hsa-mir-3616	1	0.123389	N
hsa-mir-3617	5	0.616947	N
hsa-mir-3618	1	0.123389	N
hsa-mir-3619	0	0.000000	N
hsa-mir-362	33	4.071852	N
hsa-mir-3620	0	0.000000	N
hsa-mir-3621	0	0.000000	N
hsa-mir-3622a	1	0.123389	N
hsa-mir-3622b	0	0.000000	N
hsa-mir-363	6	0.740337	N
hsa-mir-3646	0	0.000000	N
hsa-mir-3648-1	0	0.000000	N
hsa-mir-3648-2	0	0.000000	N
hsa-mir-3649	0	0.000000	N
hsa-mir-3650	0	0.000000	N
hsa-mir-3651	1	0.123389	N
hsa-mir-3652	1	0.123389	N
hsa-mir-3653	20	2.467789	N
hsa-mir-3654	0	0.000000	N
hsa-mir-3655	0	0.000000	N
hsa-mir-3656	0	0.000000	N
hsa-mir-3657	0	0.000000	N
hsa-mir-3658	0	0.000000	N
hsa-mir-3659	0	0.000000	N
hsa-mir-365a	290	35.782943	Y
hsa-mir-365b	289	35.659554	Y
hsa-mir-3660	0	0.000000	N
hsa-mir-3661	1	0.123389	N
hsa-mir-3662	0	0.000000	N
hsa-mir-3663	0	0.000000	N
hsa-mir-3664	1	0.123389	N
hsa-mir-3665	0	0.000000	N
hsa-mir-3666	0	0.000000	N
hsa-mir-3667	0	0.000000	N
hsa-mir-3668	0	0.000000	N
hsa-mir-367	0	0.000000	N
hsa-mir-3670-1	0	0.000000	N
hsa-mir-3670-2	0	0.000000	N
hsa-mir-3670-3	0	0.000000	N
hsa-mir-3670-4	0	0.000000	N
hsa-mir-3671	0	0.000000	N
hsa-mir-3672	0	0.000000	N
hsa-mir-3674	0	0.000000	N
hsa-mir-3675	0	0.000000	N
hsa-mir-3677	9	1.110505	N
hsa-mir-3678	0	0.000000	N
hsa-mir-3679	0	0.000000	N
hsa-mir-3680-1	3	0.370168	N
hsa-mir-3680-2	1	0.123389	N
hsa-mir-3681	0	0.000000	N
hsa-mir-3682	3	0.370168	N
hsa-mir-3683	0	0.000000	N
hsa-mir-3684	0	0.000000	N
hsa-mir-3685	0	0.000000	N
hsa-mir-3686	0	0.000000	N
hsa-mir-3687-1	0	0.000000	N
hsa-mir-3687-2	0	0.000000	N
hsa-mir-3688-1	0	0.000000	N
hsa-mir-3688-2	0	0.000000	N
hsa-mir-3689a	0	0.000000	N
hsa-mir-3689b	0	0.000000	N
hsa-mir-3689c	0	0.000000	N
hsa-mir-3689d-1	0	0.000000	N
hsa-mir-3689d-2	0	0.000000	N
hsa-mir-3689e	0	0.000000	N
hsa-mir-3689f	0	0.000000	N
hsa-mir-369	124	15.300293	N
hsa-mir-3690-1	3	0.370168	N
hsa-mir-3690-2	0	0.000000	N
hsa-mir-3691	0	0.000000	N
hsa-mir-3692	0	0.000000	N
hsa-mir-370	79	9.747767	N
hsa-mir-3713	0	0.000000	N
hsa-mir-3714	0	0.000000	N
hsa-mir-371a	0	0.000000	N
hsa-mir-371b	0	0.000000	N
hsa-mir-372	0	0.000000	N
hsa-mir-373	0	0.000000	N
hsa-mir-374a	3403	419.894329	N
hsa-mir-374b	567	69.961823	N
hsa-mir-374c	0	0.000000	N
hsa-mir-375	125241	15453.419245	N
hsa-mir-376a-1	10	1.233895	N
hsa-mir-376a-2	9	1.110505	N
hsa-mir-376b	21	2.591179	Y
hsa-mir-376c	81	9.994546	Y
hsa-mir-377	47	5.799305	N
hsa-mir-378a	1219	150.411751	N
hsa-mir-378b	0	0.000000	N
hsa-mir-378c	25	3.084736	N
hsa-mir-378d-1	1	0.123389	N
hsa-mir-378d-2	2	0.246779	N
hsa-mir-378e	0	0.000000	N
hsa-mir-378f	0	0.000000	N
hsa-mir-378g	0	0.000000	N
hsa-mir-378h	0	0.000000	N
hsa-mir-378i	0	0.000000	N
hsa-mir-378j	0	0.000000	N
hsa-mir-379	6487	800.427421	N
hsa-mir-380	7	0.863726	N
hsa-mir-381	590	72.799781	N
hsa-mir-382	245	30.230417	N
hsa-mir-383	5	0.616947	N
hsa-mir-384	0	0.000000	N
hsa-mir-3907	0	0.000000	N
hsa-mir-3908	0	0.000000	N
hsa-mir-3909	6	0.740337	N
hsa-mir-3910-1	0	0.000000	N
hsa-mir-3910-2	0	0.000000	N
hsa-mir-3911	0	0.000000	N
hsa-mir-3912	0	0.000000	N
hsa-mir-3913-1	19	2.344400	N
hsa-mir-3913-2	19	2.344400	N
hsa-mir-3914-1	0	0.000000	N
hsa-mir-3914-2	0	0.000000	N
hsa-mir-3915	0	0.000000	N
hsa-mir-3916	0	0.000000	N
hsa-mir-3917	2	0.246779	N
hsa-mir-3918	0	0.000000	N
hsa-mir-3919	0	0.000000	N
