miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	141279	8266.514114	N
hsa-let-7a-2	140618	8227.837695	Y
hsa-let-7a-3	142524	8339.361530	N
hsa-let-7b	241653	14139.595660	N
hsa-let-7c	68226	3992.038392	Y
hsa-let-7d	4099	239.840609	N
hsa-let-7e	20897	1222.724860	N
hsa-let-7f-1	50557	2958.190206	N
hsa-let-7f-2	51174	2994.292098	N
hsa-let-7g	5536	323.922325	N
hsa-let-7i	5210	304.847419	N
hsa-mir-100	226738	13266.889469	Y
hsa-mir-101-1	179516	10503.836718	N
hsa-mir-101-2	180224	10545.263201	N
hsa-mir-103a-1	77499	4534.619988	Y
hsa-mir-103a-2	77824	4553.636382	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	10	0.585120	N
hsa-mir-105-2	7	0.409584	N
hsa-mir-106a	30	1.755359	Y
hsa-mir-106b	3232	189.110721	N
hsa-mir-107	741	43.357378	Y
hsa-mir-10a	655090	38330.613404	N
hsa-mir-10b	228911	13394.036003	N
hsa-mir-1-1	78	4.563934	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	109	6.377806	N
hsa-mir-1180	497	29.080454	N
hsa-mir-1181	4	0.234048	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	4	0.234048	N
hsa-mir-1185-2	3	0.175536	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	3	0.175536	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1-2	94	5.500126	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	2741	160.381339	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	6	0.351072	N
hsa-mir-1227	1	0.058512	N
hsa-mir-1228	13	0.760656	N
hsa-mir-1229	2	0.117024	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	1	0.058512	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	2	0.117024	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-1243	1	0.058512	N
hsa-mir-124-3	2	0.117024	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	23	1.345776	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	1523	89.113747	N
hsa-mir-1248	4	0.234048	N
hsa-mir-1249	5	0.292560	N
hsa-mir-1250	3	0.175536	N
hsa-mir-1251	432	25.277176	N
hsa-mir-1252	1	0.058512	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	4	0.234048	N
hsa-mir-1254-2	0	0.000000	N
hsa-mir-1255a	1	0.058512	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.058512	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	20	1.170240	N
hsa-mir-125a	11198	655.217159	N
hsa-mir-125b-1	12566	735.261549	N
hsa-mir-125b-2	13324	779.613630	N
hsa-mir-126	28628	1675.080982	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	1	0.058512	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	7	0.409584	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	17	0.994704	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	106	6.202270	N
hsa-mir-1269b	12	0.702144	N
hsa-mir-127	26341	1541.264082	N
hsa-mir-1270	7	0.409584	N
hsa-mir-1271	49	2.867087	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	9	0.526608	N
hsa-mir-1276	3	0.175536	N
hsa-mir-1277	7	0.409584	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-128-1	2173	127.146534	N
hsa-mir-1282	0	0.000000	N
hsa-mir-128-2	1513	88.528627	N
hsa-mir-1283-1	1	0.058512	N
hsa-mir-1283-2	1	0.058512	N
hsa-mir-1284	4	0.234048	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	214	12.521564	N
hsa-mir-1288	3	0.175536	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	1	0.058512	N
hsa-mir-129-1	3551	207.776043	N
hsa-mir-1292	1	0.058512	N
hsa-mir-129-2	3996	233.813875	N
hsa-mir-1293	9	0.526608	N
hsa-mir-1294	4	0.234048	N
hsa-mir-1295a	8	0.468096	N
hsa-mir-1295b	3	0.175536	N
hsa-mir-1296	79	4.622446	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	155	9.069357	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	1	0.058512	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	1	0.058512	N
hsa-mir-1304	2	0.117024	N
hsa-mir-1305	3	0.175536	N
hsa-mir-1306	57	3.335183	N
hsa-mir-1307	5291	309.586890	N
hsa-mir-130a	886	51.841615	N
hsa-mir-130b	89	5.207566	N
hsa-mir-132	4359	255.053724	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	7	0.409584	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	30	1.755359	Y
hsa-mir-133a-2	30	1.755359	Y
hsa-mir-133b	6	0.351072	Y
hsa-mir-134	5324	311.517785	N
hsa-mir-1343	8	0.468096	N
hsa-mir-135a-1	231	13.516268	N
hsa-mir-135a-2	255	14.920555	N
hsa-mir-135b	180	10.532157	N
hsa-mir-136	968	56.639597	N
hsa-mir-137	486	28.436823	N
hsa-mir-138-1	1	0.058512	N
hsa-mir-138-2	1	0.058512	N
hsa-mir-139	1160	67.873898	N
hsa-mir-140	18613	1089.083496	N
hsa-mir-141	8932	522.629011	N
hsa-mir-142	19439	1137.414392	N
hsa-mir-143	1198872	70148.375266	N
hsa-mir-144	438	25.628248	N
hsa-mir-145	12997	760.480213	N
hsa-mir-1468	246	14.393947	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	581	33.995461	N
hsa-mir-146b	7172	419.647925	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	10	0.585120	N
hsa-mir-148a	252392	14767.955820	N
hsa-mir-148b	1815	106.199245	N
hsa-mir-149	298	17.436570	N
hsa-mir-150	12851	751.937463	N
hsa-mir-151a	32736	1915.448199	N
hsa-mir-151b	32	1.872383	N
hsa-mir-152	4037	236.212866	N
hsa-mir-153-1	242	14.159899	N
hsa-mir-153-2	4370	255.697355	N
hsa-mir-1537	3	0.175536	N
hsa-mir-1538	4	0.234048	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	99	5.792686	N
hsa-mir-155	1853	108.422700	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	1185	69.336697	N
hsa-mir-15b	1941	113.571754	N
hsa-mir-16-1	1229	71.911224	N
hsa-mir-16-2	1217	71.209080	N
hsa-mir-17	4899	286.650193	Y
hsa-mir-181a-1	9360	547.672139	N
hsa-mir-181a-2	11809	690.967979	N
hsa-mir-181b-1	1543	90.283986	N
hsa-mir-181b-2	1404	82.150821	N
hsa-mir-181c	2493	145.870368	N
hsa-mir-181d	274	16.032283	N
hsa-mir-182	32191	1883.559169	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	14060	822.678448	N
hsa-mir-184	739	43.240354	N
hsa-mir-185	664	38.851955	N
hsa-mir-186	2193	128.316774	N
hsa-mir-187	25	1.462800	N
hsa-mir-188	45	2.633039	N
hsa-mir-18a	37	2.164943	N
hsa-mir-18b	0	0.000000	N
hsa-mir-1908	1	0.058512	N
hsa-mir-1909	1	0.058512	N
hsa-mir-190a	32	1.872383	N
hsa-mir-190b	1	0.058512	N
hsa-mir-191	5857	342.704671	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	132010	7724.166566	Y
hsa-mir-193a	2345	137.210595	N
hsa-mir-193b	152	8.893821	N
hsa-mir-194-1	30366	1776.774804	N
hsa-mir-194-2	31822	1861.968248	N
hsa-mir-195	684	40.022195	N
hsa-mir-196a-1	159	9.303405	N
hsa-mir-196a-2	174	10.181085	N
hsa-mir-196b	174	10.181085	N
hsa-mir-197	1421	83.145525	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	46	2.691551	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	40064	2344.223993	Y
hsa-mir-199a-2	65934	3857.928932	Y
hsa-mir-199b	81122	4746.608894	Y
hsa-mir-19a	87	5.090542	N
hsa-mir-19b-1	243	14.218411	N
hsa-mir-19b-2	204	11.936444	N
hsa-mir-200a	19746	1155.377570	N
hsa-mir-200b	13275	776.746543	N
hsa-mir-200c	38807	2270.674433	N
hsa-mir-202	22	1.287264	N
hsa-mir-203a	3753	219.595463	N
hsa-mir-203b	53	3.101135	N
hsa-mir-204	334	19.543002	N
hsa-mir-205	61	3.569231	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	1	0.058512	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	1213	70.975033	N
hsa-mir-20b	45	2.633039	N
hsa-mir-21	1679862	98292.052838	N
hsa-mir-210	964	56.405549	N
hsa-mir-211	3	0.175536	N
hsa-mir-2110	4	0.234048	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	2	0.117024	N
hsa-mir-2115	0	0.000000	N
hsa-mir-2116	8	0.468096	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	324	18.957882	N
hsa-mir-214	510	29.841110	N
hsa-mir-215	967	56.581085	Y
hsa-mir-216a	49	2.867087	N
hsa-mir-216b	21	1.228752	N
hsa-mir-217	3364	196.834303	N
hsa-mir-218-1	652	38.149811	N
hsa-mir-218-2	701	41.016898	N
hsa-mir-219a-1	17	0.994704	N
hsa-mir-219a-2	1	0.058512	N
hsa-mir-219b	5	0.292560	N
hsa-mir-22	1113684	65163.856658	N
hsa-mir-221	1698	99.353343	N
hsa-mir-222	388	22.702648	N
hsa-mir-223	1422	83.204036	N
hsa-mir-224	109	6.377806	N
hsa-mir-2276	1	0.058512	N
hsa-mir-2277	6	0.351072	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	392	22.936696	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	25547	1494.805570	Y
hsa-mir-23b	16308	954.213380	Y
hsa-mir-23c	14	0.819168	N
hsa-mir-24-1	6183	361.779576	N
hsa-mir-24-2	6089	356.279450	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	48363	2829.814920	N
hsa-mir-2681	0	0.000000	N
hsa-mir-2682	9	0.526608	N
hsa-mir-26a-1	19216	1124.366220	N
hsa-mir-26a-2	19153	1120.679965	N
hsa-mir-26b	6046	353.763435	N
hsa-mir-27a	9563	559.550071	Y
hsa-mir-27b	16649	974.165966	Y
hsa-mir-28	25908	1515.928395	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	21	1.228752	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	35	2.047919	N
hsa-mir-29a	72614	4248.788963	N
hsa-mir-29b-1	3204	187.472386	Y
hsa-mir-29b-2	3610	211.228250	Y
hsa-mir-29c	45586	2667.327150	Y
hsa-mir-300	0	0.000000	N
hsa-mir-301a	106	6.202270	N
hsa-mir-301b	1	0.058512	N
hsa-mir-302a	0	0.000000	N
hsa-mir-302b	0	0.000000	N
hsa-mir-302c	0	0.000000	N
hsa-mir-302d	0	0.000000	N
hsa-mir-302e	0	0.000000	N
hsa-mir-302f	0	0.000000	N
hsa-mir-3064	1	0.058512	N
hsa-mir-3065	4439	259.734682	N
hsa-mir-3074	102	5.968222	N
hsa-mir-30a	132281	7740.023312	Y
hsa-mir-30b	3634	212.632538	Y
hsa-mir-30c-1	2003	117.199497	Y
hsa-mir-30c-2	2219	129.838085	Y
hsa-mir-30d	75497	4417.479003	N
hsa-mir-30e	126907	7425.579928	Y
hsa-mir-31	154	9.010845	N
hsa-mir-3115	0	0.000000	N
hsa-mir-3116-1	0	0.000000	N
hsa-mir-3116-2	1	0.058512	N
hsa-mir-3117	7	0.409584	N
hsa-mir-3118-1	0	0.000000	N
hsa-mir-3118-2	0	0.000000	N
hsa-mir-3118-3	0	0.000000	N
hsa-mir-3118-4	0	0.000000	N
hsa-mir-3119-1	0	0.000000	N
hsa-mir-3119-2	0	0.000000	N
hsa-mir-3120	0	0.000000	N
hsa-mir-3121	1	0.058512	N
hsa-mir-3122	0	0.000000	N
hsa-mir-3123	0	0.000000	N
hsa-mir-3124	2	0.117024	N
hsa-mir-3125	0	0.000000	N
hsa-mir-3126	0	0.000000	N
hsa-mir-3127	22	1.287264	N
hsa-mir-3128	0	0.000000	N
hsa-mir-3129	5	0.292560	N
hsa-mir-3130-1	28	1.638335	N
hsa-mir-3130-2	30	1.755359	N
hsa-mir-3131	2	0.117024	N
hsa-mir-3132	1	0.058512	N
hsa-mir-3133	0	0.000000	N
hsa-mir-3134	0	0.000000	N
hsa-mir-3135a	0	0.000000	N
hsa-mir-3135b	0	0.000000	N
hsa-mir-3136	0	0.000000	N
hsa-mir-3137	0	0.000000	N
hsa-mir-3138	0	0.000000	N
hsa-mir-3139	0	0.000000	N
hsa-mir-3140	0	0.000000	N
hsa-mir-3141	0	0.000000	N
hsa-mir-3142	0	0.000000	N
hsa-mir-3143	0	0.000000	N
hsa-mir-3144	1	0.058512	N
hsa-mir-3145	0	0.000000	N
hsa-mir-3146	0	0.000000	N
hsa-mir-3147	0	0.000000	N
hsa-mir-3148	0	0.000000	N
hsa-mir-3149	0	0.000000	N
hsa-mir-3150a	0	0.000000	N
hsa-mir-3150b	5	0.292560	N
hsa-mir-3151	0	0.000000	N
hsa-mir-3152	2	0.117024	N
hsa-mir-3153	0	0.000000	N
hsa-mir-3154	1	0.058512	N
hsa-mir-3155a	0	0.000000	N
hsa-mir-3155b	0	0.000000	N
hsa-mir-3156-1	0	0.000000	N
hsa-mir-3156-2	0	0.000000	N
hsa-mir-3156-3	0	0.000000	N
hsa-mir-3157	3	0.175536	N
hsa-mir-3158-1	0	0.000000	N
hsa-mir-3158-2	3	0.175536	N
hsa-mir-3159	0	0.000000	N
hsa-mir-3160-1	0	0.000000	N
hsa-mir-3160-2	0	0.000000	N
hsa-mir-3161	0	0.000000	N
hsa-mir-3162	0	0.000000	N
hsa-mir-3163	0	0.000000	N
hsa-mir-3164	0	0.000000	N
hsa-mir-3165	0	0.000000	N
hsa-mir-3166	0	0.000000	N
hsa-mir-3167	0	0.000000	N
hsa-mir-3168	0	0.000000	N
hsa-mir-3169	0	0.000000	N
hsa-mir-3170	3	0.175536	N
hsa-mir-3171	0	0.000000	N
hsa-mir-3173	2	0.117024	N
hsa-mir-3174	1	0.058512	N
hsa-mir-3175	0	0.000000	N
hsa-mir-3176	1	0.058512	N
hsa-mir-3177	1	0.058512	N
hsa-mir-3178	1	0.058512	N
hsa-mir-3179-1	0	0.000000	N
hsa-mir-3179-2	0	0.000000	N
hsa-mir-3179-3	0	0.000000	N
hsa-mir-3179-4	0	0.000000	N
hsa-mir-3180-1	0	0.000000	N
hsa-mir-3180-2	0	0.000000	N
hsa-mir-3180-3	0	0.000000	N
hsa-mir-3180-4	0	0.000000	N
hsa-mir-3180-5	0	0.000000	N
hsa-mir-3181	0	0.000000	N
hsa-mir-3182	0	0.000000	N
hsa-mir-3183	2	0.117024	N
hsa-mir-3184	0	0.000000	N
hsa-mir-3185	0	0.000000	N
hsa-mir-3186	0	0.000000	N
hsa-mir-3187	3	0.175536	N
hsa-mir-3188	0	0.000000	N
hsa-mir-3189	0	0.000000	N
hsa-mir-3190	0	0.000000	N
hsa-mir-3191	2	0.117024	N
hsa-mir-3192	0	0.000000	N
hsa-mir-3193	3	0.175536	N
hsa-mir-3194	1	0.058512	N
hsa-mir-3195	1	0.058512	N
hsa-mir-3196	0	0.000000	N
hsa-mir-3197	0	0.000000	N
hsa-mir-3198-1	0	0.000000	N
hsa-mir-3198-2	0	0.000000	N
hsa-mir-3199-1	2	0.117024	N
hsa-mir-3199-2	16	0.936192	N
hsa-mir-32	235	13.750315	N
hsa-mir-3200	36	2.106431	N
hsa-mir-3201	0	0.000000	N
hsa-mir-3202-1	0	0.000000	N
hsa-mir-3202-2	0	0.000000	N
hsa-mir-320a	4439	259.734682	Y
hsa-mir-320b-1	25	1.462800	Y
hsa-mir-320b-2	20	1.170240	Y
hsa-mir-320c-1	13	0.760656	N
hsa-mir-320c-2	3	0.175536	N
hsa-mir-320d-1	3	0.175536	N
hsa-mir-320d-2	4	0.234048	N
hsa-mir-320e	1	0.058512	N
hsa-mir-323a	93	5.441614	N
hsa-mir-323b	61	3.569231	N
hsa-mir-324	421	24.633544	N
hsa-mir-325	0	0.000000	N
hsa-mir-326	74	4.329887	N
hsa-mir-328	509	29.782598	N
hsa-mir-329-1	11	0.643632	N
hsa-mir-329-2	10	0.585120	N
hsa-mir-330	852	49.852208	N
hsa-mir-331	214	12.521564	N
hsa-mir-335	1349	78.932662	N
hsa-mir-337	516	30.192182	N
hsa-mir-338	15143	886.046923	N
hsa-mir-339	262	15.330139	N
hsa-mir-33a	113	6.611854	N
hsa-mir-33b	14	0.819168	N
hsa-mir-340	261	15.271627	N
hsa-mir-342	1175	68.751577	N
hsa-mir-345	52	3.042623	N
hsa-mir-346	0	0.000000	N
hsa-mir-34a	553	32.357125	N
hsa-mir-34b	10	0.585120	N
hsa-mir-34c	118	6.904414	N
hsa-mir-3529	0	0.000000	N
hsa-mir-3591	0	0.000000	N
hsa-mir-3605	21	1.228752	N
hsa-mir-3606	1	0.058512	N
hsa-mir-3607	158	9.244893	N
hsa-mir-3609	1	0.058512	N
hsa-mir-361	4348	254.410092	N
hsa-mir-3610	9	0.526608	N
hsa-mir-3611	0	0.000000	N
hsa-mir-3612	0	0.000000	N
hsa-mir-3613	48	2.808575	N
hsa-mir-3614	8	0.468096	N
hsa-mir-3615	32	1.872383	N
hsa-mir-3616	0	0.000000	N
hsa-mir-3617	0	0.000000	N
hsa-mir-3618	0	0.000000	N
hsa-mir-3619	1	0.058512	N
hsa-mir-362	111	6.494830	N
hsa-mir-3620	1	0.058512	N
hsa-mir-3621	0	0.000000	N
hsa-mir-3622a	6	0.351072	N
hsa-mir-3622b	1	0.058512	N
hsa-mir-363	18	1.053216	N
hsa-mir-3646	0	0.000000	N
hsa-mir-3648-1	0	0.000000	N
hsa-mir-3648-2	0	0.000000	N
hsa-mir-3649	0	0.000000	N
hsa-mir-3650	0	0.000000	N
hsa-mir-3651	1	0.058512	N
hsa-mir-3652	0	0.000000	N
hsa-mir-3653	33	1.930895	N
hsa-mir-3654	2	0.117024	N
hsa-mir-3655	1	0.058512	N
hsa-mir-3656	0	0.000000	N
hsa-mir-3657	0	0.000000	N
hsa-mir-3658	0	0.000000	N
hsa-mir-3659	0	0.000000	N
hsa-mir-365a	163	9.537453	Y
hsa-mir-365b	163	9.537453	Y
hsa-mir-3660	0	0.000000	N
hsa-mir-3661	0	0.000000	N
hsa-mir-3662	1	0.058512	N
hsa-mir-3663	0	0.000000	N
hsa-mir-3664	1	0.058512	N
hsa-mir-3665	0	0.000000	N
hsa-mir-3666	0	0.000000	N
hsa-mir-3667	2	0.117024	N
hsa-mir-3668	0	0.000000	N
hsa-mir-367	0	0.000000	N
hsa-mir-3670-1	0	0.000000	N
hsa-mir-3670-2	0	0.000000	N
hsa-mir-3670-3	0	0.000000	N
hsa-mir-3670-4	0	0.000000	N
hsa-mir-3671	0	0.000000	N
hsa-mir-3672	0	0.000000	N
hsa-mir-3674	0	0.000000	N
hsa-mir-3675	0	0.000000	N
hsa-mir-3677	47	2.750063	N
hsa-mir-3678	4	0.234048	N
hsa-mir-3679	0	0.000000	N
hsa-mir-3680-1	1	0.058512	N
hsa-mir-3680-2	1	0.058512	N
hsa-mir-3681	0	0.000000	N
hsa-mir-3682	1	0.058512	N
hsa-mir-3683	0	0.000000	N
hsa-mir-3684	4	0.234048	N
hsa-mir-3685	0	0.000000	N
hsa-mir-3686	0	0.000000	N
hsa-mir-3687-1	0	0.000000	N
hsa-mir-3687-2	0	0.000000	N
hsa-mir-3688-1	0	0.000000	N
hsa-mir-3688-2	0	0.000000	N
hsa-mir-3689a	0	0.000000	N
hsa-mir-3689b	0	0.000000	N
hsa-mir-3689c	0	0.000000	N
hsa-mir-3689d-1	0	0.000000	N
hsa-mir-3689d-2	0	0.000000	N
hsa-mir-3689e	0	0.000000	N
hsa-mir-3689f	0	0.000000	N
hsa-mir-369	204	11.936444	N
hsa-mir-3690-1	8	0.468096	N
hsa-mir-3690-2	0	0.000000	N
hsa-mir-3691	0	0.000000	N
hsa-mir-3692	0	0.000000	N
hsa-mir-370	271	15.856747	N
hsa-mir-3713	0	0.000000	N
hsa-mir-3714	0	0.000000	N
hsa-mir-371a	0	0.000000	N
hsa-mir-371b	0	0.000000	N
hsa-mir-372	1	0.058512	N
hsa-mir-373	0	0.000000	N
hsa-mir-374a	6762	395.658013	N
hsa-mir-374b	537	31.420934	N
hsa-mir-374c	0	0.000000	N
hsa-mir-375	8146153	476647.546707	N
hsa-mir-376a-1	27	1.579823	N
hsa-mir-376a-2	5	0.292560	N
hsa-mir-376b	16	0.936192	Y
hsa-mir-376c	139	8.133165	Y
hsa-mir-377	71	4.154351	N
hsa-mir-378a	2700	157.982348	N
hsa-mir-378b	0	0.000000	N
hsa-mir-378c	51	2.984111	N
hsa-mir-378d-1	1	0.058512	N
hsa-mir-378d-2	4	0.234048	N
hsa-mir-378e	0	0.000000	N
hsa-mir-378f	3	0.175536	N
hsa-mir-378g	0	0.000000	N
hsa-mir-378h	0	0.000000	N
hsa-mir-378i	0	0.000000	N
hsa-mir-378j	1	0.058512	N
hsa-mir-379	20294	1187.442135	N
hsa-mir-380	22	1.287264	N
hsa-mir-381	1427	83.496596	N
hsa-mir-382	455	26.622951	N
hsa-mir-383	11	0.643632	N
hsa-mir-384	0	0.000000	N
hsa-mir-3907	0	0.000000	N
hsa-mir-3908	0	0.000000	N
hsa-mir-3909	1	0.058512	N
hsa-mir-3910-1	0	0.000000	N
hsa-mir-3910-2	0	0.000000	N
hsa-mir-3911	0	0.000000	N
hsa-mir-3912	9	0.526608	N
hsa-mir-3913-1	15	0.877680	N
hsa-mir-3913-2	21	1.228752	N
hsa-mir-3914-1	1	0.058512	N
hsa-mir-3914-2	0	0.000000	N
hsa-mir-3915	0	0.000000	N
hsa-mir-3916	0	0.000000	N
hsa-mir-3917	5	0.292560	N
hsa-mir-3918	0	0.000000	N
hsa-mir-3919	0	0.000000	N
hsa-mir-3920	0	0.000000	N
hsa-mir-3921	0	0.000000	N
hsa-mir-3922	6	0.351072	N
hsa-mir-3923	0	0.000000	N
hsa-mir-3924	0	0.000000	N
hsa-mir-3925	0	0.000000	N
hsa-mir-3926-1	9	0.526608	N
hsa-mir-3926-2	12	0.702144	N
hsa-mir-3927	0	0.000000	N
hsa-mir-3928	8	0.468096	N
hsa-mir-3929	0	0.000000	N
