id	filename	md5	size	state
0a9befa6-0cac-4b07-921e-c7e84c6ff7ca	0a9befa6-0cac-4b07-921e-c7e84c6ff7ca/61a9dc06-5c55-4272-bf0b-baf100cb8969.mirbase21.mirnas.quantification.txt	a9d25bd634643f5d59936a90a6470de8	50537	live
0aa892e9-153b-4061-bd0b-309b9aaa9909	0aa892e9-153b-4061-bd0b-309b9aaa9909/f30d4aa1-ee07-4e51-b858-638aee00055d.mirbase21.mirnas.quantification.txt	03ed34183299646dba91fd7de48aab75	50370	live
0ab91389-be6a-493a-ba23-872915ae5aaa	0ab91389-be6a-493a-ba23-872915ae5aaa/fa1d593c-4c8f-4f14-9609-4381e4040d41.mirbase21.mirnas.quantification.txt	cf7a521c28fba31df757daac9a943373	50493	live
0aba0053-f304-4303-90a1-59f95a1e7117	0aba0053-f304-4303-90a1-59f95a1e7117/5b6d7c82-2541-4cfb-9cf6-1737d9d778d2.mirbase21.mirnas.quantification.txt	9c9f1216b055c94619029ad1e908836e	50394	live
0af516dd-dbc5-44f4-b1dc-fe6f4fad7095	0af516dd-dbc5-44f4-b1dc-fe6f4fad7095/8b431643-9ce5-4302-9008-b6dd6ce0c1b0.mirbase21.mirnas.quantification.txt	a417fdbc8cb60f15d7486e972209026c	50191	live
0c78aa8a-277a-4b71-b902-b81a1e379f74	0c78aa8a-277a-4b71-b902-b81a1e379f74/067bfb13-c1a3-4a40-b310-254a8c84c42d.mirbase21.mirnas.quantification.txt	d6807ac70f79fe5c6fe1d194034efcfb	50211	live
0c7e6b0a-a83f-47e0-b086-282b83783635	0c7e6b0a-a83f-47e0-b086-282b83783635/a9a11c3b-396a-4fbd-a19d-f47f7eed3610.mirbase21.mirnas.quantification.txt	b35beb22ac25f85fc1530f4b51e064ab	50126	live
0c91e682-348b-4510-88f5-94abad40a5b2	0c91e682-348b-4510-88f5-94abad40a5b2/4f26d63b-12ce-44e5-a4c4-c5021f875fa1.mirbase21.mirnas.quantification.txt	b56e04a2f06a94aa0a528104b75a1bc3	50282	live
0d0630ef-c6a6-438a-9004-9ad997a44fc5	0d0630ef-c6a6-438a-9004-9ad997a44fc5/120929cd-89dc-4acb-a897-da4b5d0846f4.mirbase21.mirnas.quantification.txt	f1d618579b85dc9b805a79c628e25eab	50303	live
0d0f3b02-369e-4bde-8de8-c623e22db4ac	0d0f3b02-369e-4bde-8de8-c623e22db4ac/77222ac8-308d-4de1-8cb4-cb74167875cf.mirbase21.mirnas.quantification.txt	154aed6c61e1339038fd1211773e3d0a	50335	live
0dfb5135-df8b-40a7-a3d2-f20e0f9534c6	0dfb5135-df8b-40a7-a3d2-f20e0f9534c6/eff00603-b564-410e-a506-bbbb66e88558.mirbase21.mirnas.quantification.txt	a161d13ce2dd26a84832728c0a6b1fa5	50394	live
0e31d35c-0c78-4fb9-a27d-3ea05917c7e7	0e31d35c-0c78-4fb9-a27d-3ea05917c7e7/dc963de6-3a17-4114-bdd1-a3b8d0e2f39e.mirbase21.mirnas.quantification.txt	0a7dffbdfb5131b67718e3ab32a897f4	50350	live
0e57c732-3468-4f48-861e-d44bd5cd64af	0e57c732-3468-4f48-861e-d44bd5cd64af/0ba06f63-0197-4b39-bf21-9376d15d05c8.mirbase21.mirnas.quantification.txt	b2652c52f82c5e3ba8fa42a965ff3f8a	50441	live
0f08331e-8d06-4899-9b18-e54decfce7ae	0f08331e-8d06-4899-9b18-e54decfce7ae/5dee48d9-6182-4978-bc29-ee1c27811ba7.mirbase21.mirnas.quantification.txt	ffadca2653ac07d646015803df9f37e2	50268	live
0f7c7983-9715-4d54-a1da-8b7323811962	0f7c7983-9715-4d54-a1da-8b7323811962/e626603e-72c3-496c-bb0b-f4bb53812cf6.mirbase21.mirnas.quantification.txt	73c8f687d7484869b450c1ff38f8055e	50237	live
0fc4ad28-4dac-4297-bf27-7260844c92ed	0fc4ad28-4dac-4297-bf27-7260844c92ed/89b0fc2c-122c-4136-9770-2bb277020007.mirbase21.mirnas.quantification.txt	49caa3ed0dd33ccfc129f5bd3585e0b0	50155	live
0fd1c991-7431-4457-8495-ef69e250255f	0fd1c991-7431-4457-8495-ef69e250255f/5ab85d21-e02f-465d-9515-8007916634ef.mirbase21.mirnas.quantification.txt	e6378dfc0d2d5e1b7727635fc94474f8	50316	live
10595fa5-61b5-4b08-8bf7-b8f73f5ab27b	10595fa5-61b5-4b08-8bf7-b8f73f5ab27b/076b980b-63ff-48a3-9b0f-9c6c874494f3.mirbase21.mirnas.quantification.txt	adc9b07b2502d4b9861c9e29e6813c65	50385	live
131c6cb5-31b8-49c2-ad68-4350915d2d2b	131c6cb5-31b8-49c2-ad68-4350915d2d2b/95366923-70b1-448e-ae81-93158773dae1.mirbase21.mirnas.quantification.txt	6a567f0e90fa1a75c8483f9c1967ccea	50340	live
13624916-c7d7-4ed9-b7ee-b46b36b208c5	13624916-c7d7-4ed9-b7ee-b46b36b208c5/ad62d59b-daff-42db-a0b3-998b94bfbc4b.mirbase21.mirnas.quantification.txt	72b310c4ebdf6ac6c75c287967850d37	50380	live
13b1edb8-0d1b-46fb-8847-5beeaca47b16	13b1edb8-0d1b-46fb-8847-5beeaca47b16/886018eb-ae68-46d1-9d55-a87198dad86a.mirbase21.mirnas.quantification.txt	c3fd4f852ba04a9726c6f4e95eba6619	50307	live
14082f82-ed87-435b-852d-ec63dd1beb88	14082f82-ed87-435b-852d-ec63dd1beb88/ba3cc714-68e0-48ec-8acd-97234a1c8277.mirbase21.mirnas.quantification.txt	d4ddb04c2522f46af6648598cbf63663	50183	live
1455f713-c606-46f5-9e6d-0b18514c1eba	1455f713-c606-46f5-9e6d-0b18514c1eba/0b0a4b97-fa3b-493a-9584-52b642f3749e.mirbase21.mirnas.quantification.txt	89a33b22e32d3b06cc5a47fd11804064	50471	live
14585401-bcca-4603-a046-73f1b51901cb	14585401-bcca-4603-a046-73f1b51901cb/08c05475-8d31-4ddd-a014-5074368a59bd.mirbase21.mirnas.quantification.txt	89c23fe4467e75314cb9cec9e338083b	50526	live
145bab57-47a4-4e8a-8f38-26b20aca9bdf	145bab57-47a4-4e8a-8f38-26b20aca9bdf/d16238bc-de6e-4540-8317-03e3dbea7cb5.mirbase21.mirnas.quantification.txt	5801fcd4d395a72187b17454a36e50c3	50467	live
151852c3-fd01-446d-8346-d5f46c27559f	151852c3-fd01-446d-8346-d5f46c27559f/86d0bb60-29c4-45c3-bb8d-b192f7e9171f.mirbase21.mirnas.quantification.txt	177c609df4cd6b6c2cfcdc3fb5b3cdd7	50402	live
15fa05c9-3a5b-435e-bcba-09c2d87e9654	15fa05c9-3a5b-435e-bcba-09c2d87e9654/fe8e989d-20f2-4a43-9407-ea12055c8005.mirbase21.mirnas.quantification.txt	ad3558026e261b87dbfa9821758b67ec	50323	live
166b0b3a-6243-4cff-9210-77222cb891cd	166b0b3a-6243-4cff-9210-77222cb891cd/7203cd18-9074-4159-8d07-7a7d33cb87cd.mirbase21.mirnas.quantification.txt	0702a97d7754ead472937d2848dd9d3e	50349	live
17171a7a-f2db-4396-b701-22e765ce6cd0	17171a7a-f2db-4396-b701-22e765ce6cd0/05b5e8b5-054a-471d-ae0d-a20ab745911f.mirbase21.mirnas.quantification.txt	b8a7aee9617ef7ab1f6a097084ea9a56	50548	live
17e16a17-0c9b-42b5-ba53-0cac0d05a4a7	17e16a17-0c9b-42b5-ba53-0cac0d05a4a7/0b1d3e0b-d3a2-46b7-9a4c-bd21042c264d.mirbase21.mirnas.quantification.txt	a72df97f70b8e5ca1973b92d9bf2c2a3	50207	live
18192fb5-a406-4515-b795-7eb09be874b7	18192fb5-a406-4515-b795-7eb09be874b7/79cffba1-e3a0-4f85-a152-4d8223d185da.mirbase21.mirnas.quantification.txt	62efe03fad1345be83f8485d03b11df6	50458	live
18693f78-b6ae-40bf-b0ad-611c3a76c833	18693f78-b6ae-40bf-b0ad-611c3a76c833/3bdc5e08-f6d0-42af-a757-e8d0dd9241a7.mirbase21.mirnas.quantification.txt	7017b6841adbaa1bdd379c72a95bdd83	50178	live
198f417b-b236-4398-832c-20c9243ec5ca	198f417b-b236-4398-832c-20c9243ec5ca/3812fdee-7958-4246-8393-c3cf3a53555d.mirbase21.mirnas.quantification.txt	c2e9a669f2a981f4a42975e999ea6747	50492	live
19d9f976-3309-41f9-beca-ec21a00861cc	19d9f976-3309-41f9-beca-ec21a00861cc/0d33fb76-b4d4-4a47-aad4-99c2bfdf42fd.mirbase21.mirnas.quantification.txt	ff9a128ef0314dc5f9b830e93ab87895	50204	live
1a081ed6-acff-46aa-abe8-02822b2e023f	1a081ed6-acff-46aa-abe8-02822b2e023f/c04b7b3e-5250-45f6-b4f0-3f75922cc4ad.mirbase21.mirnas.quantification.txt	e1802d2d634f41170b94af7e889cc637	50374	live
1a96812b-dee0-4d8e-999c-c8c2f6cb9222	1a96812b-dee0-4d8e-999c-c8c2f6cb9222/5af93263-74c0-471c-9f24-787f90a91bab.mirbase21.mirnas.quantification.txt	caa6cc4a4e6182221dff8d05a319713c	50436	live
1acd516b-013d-4254-9f2b-39bf762e35bb	1acd516b-013d-4254-9f2b-39bf762e35bb/e0cd4247-b3f0-472b-9ae2-6a6a6cd6089c.mirbase21.mirnas.quantification.txt	8097d15e57f9818fadb75d7925481c2c	50276	live
1b023b94-cdde-451a-8704-9432b6842162	1b023b94-cdde-451a-8704-9432b6842162/8a77e76e-6dfa-4b05-aa73-8fab5a428dfa.mirbase21.mirnas.quantification.txt	eb9d52c55cfd3f2130f12b49c7865bdf	50411	live
1b59ce9e-cab9-4d73-878b-a2228c1babac	1b59ce9e-cab9-4d73-878b-a2228c1babac/ef868f8c-94f9-4c55-9e48-ee92a455ea68.mirbase21.mirnas.quantification.txt	b4109ac4d33d9111830c574a91b36833	50141	live
1e40077b-f875-454d-a5d4-1dadded909a6	1e40077b-f875-454d-a5d4-1dadded909a6/24ab1acc-6c8e-401d-b8a0-2df3c86725a6.mirbase21.mirnas.quantification.txt	ff0636f30f2be492a9adb8aab7f4f651	50280	live
1f20838b-2775-4c0f-93e3-618d61a296e8	1f20838b-2775-4c0f-93e3-618d61a296e8/ffe3a3dd-d5ba-4fbc-87d8-a23ab5ae9602.mirbase21.mirnas.quantification.txt	bcd7b4d402c052959d6d822294847370	50280	live
1f63ef57-bcf3-4dcf-8cae-ba9c77282a58	1f63ef57-bcf3-4dcf-8cae-ba9c77282a58/20871f73-00cb-4641-9f73-791578e5033d.mirbase21.mirnas.quantification.txt	5e8aa7bf0c7cd284d1f374fbfae7c694	50323	live
1f9efe64-b972-4d0d-929c-68e44db5eec6	1f9efe64-b972-4d0d-929c-68e44db5eec6/797b1aca-10b0-47af-a2d0-59f5bdfb488e.mirbase21.mirnas.quantification.txt	26573b9b8b79b357a80bfe0765dd7d34	50759	live
20ab373e-5b97-4a58-a85e-16407f125577	20ab373e-5b97-4a58-a85e-16407f125577/64ea0c26-c047-408e-b33c-9891b2eae7ee.mirbase21.mirnas.quantification.txt	90eed589b44275e5d0ae9e8a3d893fe9	50770	live
2165c650-ecfb-4ee6-ade1-548ae861009b	2165c650-ecfb-4ee6-ade1-548ae861009b/67b395f6-e617-42e6-bd26-26013b87d9c1.mirbase21.mirnas.quantification.txt	762376d706d7054cc1cd36a446e25a86	50241	live
21b67636-7c63-4b7b-8038-89aa922db3c5	21b67636-7c63-4b7b-8038-89aa922db3c5/ffe9f6ce-c39a-4e3d-abac-1bb23f520fdf.mirbase21.mirnas.quantification.txt	6c2f6353d1a8607b54b6366d87191343	50213	live
21f87331-be0d-41c1-9144-af446c12fb9f	21f87331-be0d-41c1-9144-af446c12fb9f/147d57e2-f459-479a-bfc9-aaf34401c12c.mirbase21.mirnas.quantification.txt	dc50f6be360ed46dda024b82bbf7553b	50289	live
21fbed3b-e4fb-438d-8720-7142a9c5ce0e	21fbed3b-e4fb-438d-8720-7142a9c5ce0e/589f22e9-4467-4d9e-b3d6-3bcda7a45857.mirbase21.mirnas.quantification.txt	74ac3b68bc460ef446393fcbc7842e85	50475	live
2267acad-23da-4190-af64-284e8dee4480	2267acad-23da-4190-af64-284e8dee4480/155183e2-8fc8-4cab-8cad-02a174d285e4.mirbase21.mirnas.quantification.txt	79d5a7888f682c1b2f7682ff625c316b	50339	live
22a5870d-cc09-4706-932a-2880fc67791e	22a5870d-cc09-4706-932a-2880fc67791e/7a5cf6fc-ff00-454b-826d-caa822d4e613.mirbase21.mirnas.quantification.txt	3610c6080554a0b22be164fb30ac586d	50188	live
22a70b08-df87-42ba-8aba-ffe16bfb6df0	22a70b08-df87-42ba-8aba-ffe16bfb6df0/c5e19008-50d0-4724-bc60-a3385fda37c0.mirbase21.mirnas.quantification.txt	5f18e7f0c7d5ad444709284d3c9bbd83	50629	live
22c72999-08cc-4f58-825c-223466527a8d	22c72999-08cc-4f58-825c-223466527a8d/59cc7378-0fb9-4ae4-b464-a88fc2ecd603.mirbase21.mirnas.quantification.txt	e42326d4adcb36809c157e7f7af6c920	50218	live
23c936e0-83b7-4bc4-8591-6fc2b0cf1e14	23c936e0-83b7-4bc4-8591-6fc2b0cf1e14/79d04fa4-5d65-4eb5-b7fe-d10ca71ddfbc.mirbase21.mirnas.quantification.txt	5c63e7e105c4b3fa41f2bf6852b40e6c	50207	live
23dd4b81-4e30-4d74-94c9-bf1a393a02e0	23dd4b81-4e30-4d74-94c9-bf1a393a02e0/0f233c5f-a326-400e-9fcc-2cca03e1dee3.mirbase21.mirnas.quantification.txt	cb4474368eee127ae01fca378d04f060	50477	live
2423d1e1-4549-4518-bb5e-534689317ba5	2423d1e1-4549-4518-bb5e-534689317ba5/765fc382-a6a5-488f-b68f-2caa90e19ca8.mirbase21.mirnas.quantification.txt	d3b0eafad3af9a9a7553253a9925663b	50151	live
24fc11fc-e431-4a54-8801-9488a653710b	24fc11fc-e431-4a54-8801-9488a653710b/c4621396-3078-42f5-9548-79fc995e3de2.mirbase21.mirnas.quantification.txt	8f950e03dd94d526c0d69b85cec23c27	50215	live
2526e154-5773-4818-9d41-75cff0fd1895	2526e154-5773-4818-9d41-75cff0fd1895/aa82a461-eba6-415a-9e6c-e98575a76048.mirbase21.mirnas.quantification.txt	b272c90cc94559848e895c965fe558e8	50195	live
2588d6f3-30f3-423b-a6d5-77a2202b2c07	2588d6f3-30f3-423b-a6d5-77a2202b2c07/86a69c0b-0235-42fe-975d-941d326bbab2.mirbase21.mirnas.quantification.txt	c7b0ce5cf1131df7fada4901e9d1d666	50112	live
2659c55b-01db-4277-bffa-96faf74f1cf4	2659c55b-01db-4277-bffa-96faf74f1cf4/77997a9d-3315-46e4-87bb-9ca7c5cf7c6a.mirbase21.mirnas.quantification.txt	514046332324b7d535d1a993b5ba0399	50342	live
269ecabf-4572-4a50-be3a-96d364c94003	269ecabf-4572-4a50-be3a-96d364c94003/603463f3-9318-43f8-9b9d-d25acb065095.mirbase21.mirnas.quantification.txt	8bd8789ea76fbc50a90df216b8d3bed5	50382	live
26e75905-d357-4f83-a459-94ed21e4e619	26e75905-d357-4f83-a459-94ed21e4e619/db8d627e-90b8-4299-9313-d1b91adbeabd.mirbase21.mirnas.quantification.txt	24bfa0768cc65824c0b632bbabd6fc11	50176	live
272ad4fc-cc94-47a9-be7e-3bd01e8dbba3	272ad4fc-cc94-47a9-be7e-3bd01e8dbba3/0146f5f7-d83c-4979-91cc-af2b1a0fa669.mirbase21.mirnas.quantification.txt	645760b33ee17bb7ac6fbdfcbebaead5	50239	live
27b57a46-35fb-49c5-987a-b27a043496e5	27b57a46-35fb-49c5-987a-b27a043496e5/f6ffb906-43de-4bf6-a7d5-b56db5e3789f.mirbase21.mirnas.quantification.txt	28e44b4fb1e8f4bd57367f72ab051c00	50340	live
28176f85-726c-4964-b52d-3759fc1d36bd	28176f85-726c-4964-b52d-3759fc1d36bd/2a6bbdd5-d512-4352-b396-0af2d7f0a5ab.mirbase21.mirnas.quantification.txt	77886678b911dc850448c43f26addb12	50276	live
28a56168-4036-4b44-9664-501813b87d71	28a56168-4036-4b44-9664-501813b87d71/30b74ffd-f1ac-406d-a5d0-19d2a9b48156.mirbase21.mirnas.quantification.txt	0f7c1f44739385c4393d7696a03c03f7	50279	live
2995068f-b471-4f58-ad88-ed042908ce08	2995068f-b471-4f58-ad88-ed042908ce08/89482d59-c0ad-4dc6-9e38-042b6a783929.mirbase21.mirnas.quantification.txt	7fb7132d1e034ed2ebc8dc9f25a0e62e	50453	live
2a03a3cc-6e61-4c0b-bf7d-27ee2f95937e	2a03a3cc-6e61-4c0b-bf7d-27ee2f95937e/6bd1b1b6-3bb2-46df-be49-3cb83caa0c98.mirbase21.mirnas.quantification.txt	faa2a6b06279953c709cfb887eba1b72	50208	live
2a241c94-090a-4782-870a-3dfb0c9100f2	2a241c94-090a-4782-870a-3dfb0c9100f2/098501f5-35ed-47f9-b48c-1c48d696175e.mirbase21.mirnas.quantification.txt	72ba7f3dfe75801617e579e3338e86af	50123	live
2a505bbb-3ffc-4cb6-aef2-4c2aa560aaa5	2a505bbb-3ffc-4cb6-aef2-4c2aa560aaa5/c9d61e94-120e-45aa-9bbf-faf7fc027bf3.mirbase21.mirnas.quantification.txt	98ed82347f7dc905cdb0613cdc91fab5	50275	live
2a8bf926-9dc3-4164-83d4-412bda8e1a1e	2a8bf926-9dc3-4164-83d4-412bda8e1a1e/cafcaf1d-8868-4d22-b4e0-72622d7165e2.mirbase21.mirnas.quantification.txt	55d4b5a9d9fcc935916aac4500aa51cc	50267	live
2accd8e4-0533-4718-8744-ae8d6cb5213f	2accd8e4-0533-4718-8744-ae8d6cb5213f/8763b1aa-9d74-4d21-bf1c-9722cc188996.mirbase21.mirnas.quantification.txt	1674293fbeb2d2305019450abbf16e8c	50529	live
2b26ca77-e377-45a9-9958-8ace5de2f879	2b26ca77-e377-45a9-9958-8ace5de2f879/7d53cc4f-0737-41fe-ad96-17db8a14aebb.mirbase21.mirnas.quantification.txt	7a338e95d3c909b520f4c45645e24fe1	50530	live
2b3ee24b-4b16-4e1e-a85e-0cdf646d7e07	2b3ee24b-4b16-4e1e-a85e-0cdf646d7e07/c171755d-581a-416a-adab-2980f591f250.mirbase21.mirnas.quantification.txt	8c8445b44abb27e718ebf6e78f11292c	50303	live
2bfdffd1-6252-48d1-b787-8f534ae8c81e	2bfdffd1-6252-48d1-b787-8f534ae8c81e/6a5e7583-5852-41e5-80ef-34240af2d3a5.mirbase21.mirnas.quantification.txt	81531b05e475a30bff6debb8cc66f745	50117	live
2c3b8023-dbd8-4852-9e08-ebd1356655e6	2c3b8023-dbd8-4852-9e08-ebd1356655e6/6ab96829-93d8-4c55-a123-6442872e3ee7.mirbase21.mirnas.quantification.txt	140e4658d8ed7c1bf8e2387b28912c7b	50249	live
2c5999a3-8a8b-4580-8b0b-af4e0fd499af	2c5999a3-8a8b-4580-8b0b-af4e0fd499af/cd09854c-3a66-4e12-938b-d72462038a17.mirbase21.mirnas.quantification.txt	b1c08065e54637b420516da73174778c	50314	live
2c6df043-fd4c-446f-a5ea-2fc3b6222d24	2c6df043-fd4c-446f-a5ea-2fc3b6222d24/afdbd9d0-2d99-472c-a73c-9a3bbcbbea98.mirbase21.mirnas.quantification.txt	25cda780b36f592b37c9ff2613af0240	50175	live
2cb3cdda-a52e-44fb-993b-78923778c8cc	2cb3cdda-a52e-44fb-993b-78923778c8cc/876cd4d6-c01a-4203-97e0-ef6a8a9a2432.mirbase21.mirnas.quantification.txt	dcfbf77d7b95f55f4c21475b7cf624be	50258	live
2d3ad750-7fbd-4d63-9639-101bffaa6d25	2d3ad750-7fbd-4d63-9639-101bffaa6d25/2bb99185-05da-44d3-8e0c-90c2b5fadfa8.mirbase21.mirnas.quantification.txt	2c8b65308e5e52f188b20bb49584a7f3	50284	live
2d74057a-f452-433d-950f-757d2e23d324	2d74057a-f452-433d-950f-757d2e23d324/93db3a84-4ec6-4e2c-9563-8e3cdb6aa37a.mirbase21.mirnas.quantification.txt	3fbbcb90d6834b2deea944875147451c	50338	live
2db01578-012e-4a3e-8ce1-9ebf748b07d5	2db01578-012e-4a3e-8ce1-9ebf748b07d5/60e1dcc7-188e-494a-87bf-ab6212afe135.mirbase21.mirnas.quantification.txt	fdc1366fe2e1f0d6ab6e8ff4f3eb219c	50317	live
2dc32f6c-e584-40b6-a86b-d618ecb3a4ef	2dc32f6c-e584-40b6-a86b-d618ecb3a4ef/558c745d-dc75-4b34-8c16-3c1f697ac82a.mirbase21.mirnas.quantification.txt	ae7368ccf35d85ff10b630dcab8a7d33	50548	live
2df2e774-5a69-4f4f-be21-d24163ac8cdb	2df2e774-5a69-4f4f-be21-d24163ac8cdb/fde76745-15c6-4730-b6b1-fef50ffc0f2e.mirbase21.mirnas.quantification.txt	175e2b76b018b564da61ebac5ca8ec8d	50335	live
2df51717-47fa-49eb-8179-04bc7dc24bea	2df51717-47fa-49eb-8179-04bc7dc24bea/3e7c5bac-7de8-4271-b2dc-6c13640e6591.mirbase21.mirnas.quantification.txt	d60f09a16656a2b6dfb0926b5bf5d037	50467	live
2fa0630b-54a8-4316-8792-234e05f2a8a9	2fa0630b-54a8-4316-8792-234e05f2a8a9/b92a78d8-b168-4c2e-8999-ae1f78272f1a.mirbase21.mirnas.quantification.txt	de8553eefa75a0bfa376b11819c3e9a9	50377	live
2fa1e15c-761a-4601-bf86-951d82e0dd3b	2fa1e15c-761a-4601-bf86-951d82e0dd3b/f5890eef-c6bf-4894-b587-037d5c59b62e.mirbase21.mirnas.quantification.txt	137f5cefb7be82f468afe6e526caf057	50265	live
2fcc568e-5c67-46cb-9140-87ea5b867c32	2fcc568e-5c67-46cb-9140-87ea5b867c32/43110a5a-f118-43f4-8403-cf75dd458aea.mirbase21.mirnas.quantification.txt	2b7063d36886e34d94930fc9aa06627a	50272	live
3121c223-9912-4146-b855-739f89eae014	3121c223-9912-4146-b855-739f89eae014/ba6ac083-45d0-4c02-8527-2231ce71fc9a.mirbase21.mirnas.quantification.txt	b64ba450d62cd44cc89bb75f5b8c1cb1	50181	live
