miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	51339	7095.742140	N
hsa-let-7a-2	51162	7071.278353	Y
hsa-let-7a-3	51455	7111.774904	N
hsa-let-7b	138220	19103.867987	N
hsa-let-7c	18706	2585.421463	Y
hsa-let-7d	3104	429.014659	N
hsa-let-7e	6808	940.957410	N
hsa-let-7f-1	17948	2480.655641	N
hsa-let-7f-2	17895	2473.330326	N
hsa-let-7g	3385	467.852649	N
hsa-let-7i	6167	852.362566	N
hsa-mir-100	54434	7523.512878	Y
hsa-mir-101-1	48897	6758.224808	N
hsa-mir-101-2	49437	6832.860090	N
hsa-mir-103a-1	58938	8146.026418	Y
hsa-mir-103a-2	59061	8163.026676	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	7	0.967494	N
hsa-mir-105-2	8	1.105708	N
hsa-mir-106a	100	13.821349	Y
hsa-mir-106b	5012	692.725990	N
hsa-mir-107	767	106.009743	Y
hsa-mir-10a	246354	34049.445045	N
hsa-mir-10b	51620	7134.580130	N
hsa-mir-1-1	19	2.626056	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	0	0.000000	N
hsa-mir-1180	392	54.179686	N
hsa-mir-1181	4	0.552854	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	0	0.000000	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1-2	18	2.487843	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	3	0.414640	N
hsa-mir-1225	1	0.138213	N
hsa-mir-1226	15	2.073202	N
hsa-mir-1227	1	0.138213	N
hsa-mir-1228	18	2.487843	N
hsa-mir-1229	13	1.796775	N
hsa-mir-1231	1	0.138213	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-1243	1	0.138213	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	10	1.382135	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	72	9.951371	N
hsa-mir-1248	21	2.902483	N
hsa-mir-1249	14	1.934989	N
hsa-mir-1250	1	0.138213	N
hsa-mir-1251	2	0.276427	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	3	0.414640	N
hsa-mir-1254-2	0	0.000000	N
hsa-mir-1255a	3	0.414640	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	3	0.414640	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	2	0.276427	N
hsa-mir-125a	3930	543.178999	N
hsa-mir-125b-1	3352	463.291604	N
hsa-mir-125b-2	3522	486.787896	N
hsa-mir-126	12163	1681.090626	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	2	0.276427	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	15	2.073202	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	70	9.674944	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	1774	245.190724	N
hsa-mir-1269b	1	0.138213	N
hsa-mir-127	7781	1075.439132	N
hsa-mir-1270	0	0.000000	N
hsa-mir-1271	38	5.252112	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	0	0.000000	N
hsa-mir-1276	0	0.000000	N
hsa-mir-1277	10	1.382135	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-128-1	485	67.033541	N
hsa-mir-1282	0	0.000000	N
hsa-mir-128-2	291	40.220124	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	5	0.691067	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	817	112.920418	N
hsa-mir-1288	3	0.414640	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	2	0.276427	N
hsa-mir-129-1	11	1.520348	N
hsa-mir-1292	1	0.138213	N
hsa-mir-129-2	7	0.967494	N
hsa-mir-1293	1	0.138213	N
hsa-mir-1294	2	0.276427	N
hsa-mir-1295a	12	1.658562	N
hsa-mir-1295b	2	0.276427	N
hsa-mir-1296	39	5.390326	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	1	0.138213	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	104	14.374203	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	1	0.138213	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	68	9.398517	N
hsa-mir-1307	14494	2003.266261	N
hsa-mir-130a	638	88.180204	N
hsa-mir-130b	177	24.463787	N
hsa-mir-132	828	114.440766	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	24	3.317124	Y
hsa-mir-133a-2	32	4.422832	Y
hsa-mir-133b	8	1.105708	Y
hsa-mir-134	2314	319.826006	N
hsa-mir-1343	3	0.414640	N
hsa-mir-135a-1	6	0.829281	N
hsa-mir-135a-2	1	0.138213	N
hsa-mir-135b	867	119.831092	N
hsa-mir-136	440	60.813934	N
hsa-mir-137	15	2.073202	N
hsa-mir-138-1	23	3.178910	N
hsa-mir-138-2	17	2.349629	N
hsa-mir-139	133	18.382394	N
hsa-mir-140	5633	778.556565	N
hsa-mir-141	9522	1316.068810	N
hsa-mir-142	18362	2537.876024	N
hsa-mir-143	534256	73841.383992	N
hsa-mir-144	151	20.870236	N
hsa-mir-145	12653	1748.815234	N
hsa-mir-1468	22	3.040697	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	732	101.172271	N
hsa-mir-146b	6081	840.476206	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	11	1.520348	N
hsa-mir-148a	495555	68492.383884	N
hsa-mir-148b	1491	206.076307	N
hsa-mir-149	486	67.171754	N
hsa-mir-150	2728	377.046389	N
hsa-mir-151a	14775	2042.104251	N
hsa-mir-151b	19	2.626056	N
hsa-mir-152	1993	275.459477	N
hsa-mir-153-1	7	0.967494	N
hsa-mir-153-2	135	18.658821	N
hsa-mir-1537	1	0.138213	N
hsa-mir-1538	2	0.276427	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	61	8.431023	N
hsa-mir-155	1915	264.678825	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	514	71.041732	N
hsa-mir-15b	1407	194.466374	N
hsa-mir-16-1	1218	168.344026	N
hsa-mir-16-2	1205	166.547250	N
hsa-mir-17	5437	751.466722	Y
hsa-mir-181a-1	19940	2755.976904	N
hsa-mir-181a-2	21493	2970.622447	N
hsa-mir-181b-1	3684	509.178481	N
hsa-mir-181b-2	3206	443.112435	N
hsa-mir-181c	1313	181.474307	N
hsa-mir-181d	181	25.016641	N
hsa-mir-182	202895	28042.825172	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	105965	14645.792008	N
hsa-mir-184	8	1.105708	N
hsa-mir-185	501	69.244956	N
hsa-mir-186	1967	271.865926	N
hsa-mir-187	298	41.187619	N
hsa-mir-188	30	4.146405	N
hsa-mir-18a	76	10.504225	Y
hsa-mir-18b	11	1.520348	Y
hsa-mir-1908	2	0.276427	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	15	2.073202	N
hsa-mir-190b	5	0.691067	N
hsa-mir-191	3089	426.941457	N
hsa-mir-1910	4	0.552854	N
hsa-mir-1911	7	0.967494	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	3384	467.714435	Y
hsa-mir-193a	4015	554.927145	N
hsa-mir-193b	659	91.082687	N
hsa-mir-194-1	472	65.236765	N
hsa-mir-194-2	485	67.033541	N
hsa-mir-195	236	32.618383	N
hsa-mir-196a-1	403	55.700035	N
hsa-mir-196a-2	442	61.090361	N
hsa-mir-196b	1271	175.669340	N
hsa-mir-197	2996	414.087603	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	143	19.764528	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	18531	2561.234103	Y
hsa-mir-199a-2	32500	4491.938284	Y
hsa-mir-199b	42332	5850.853275	Y
hsa-mir-19a	148	20.455596	N
hsa-mir-19b-1	446	61.643215	N
hsa-mir-19b-2	360	49.756855	N
hsa-mir-200a	7177	991.958187	N
hsa-mir-200b	4593	634.814540	N
hsa-mir-200c	52553	7263.533312	N
hsa-mir-202	5	0.691067	N
hsa-mir-203a	4345	600.537595	N
hsa-mir-203b	43	5.943180	N
hsa-mir-204	15	2.073202	N
hsa-mir-205	8058	1113.724267	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	1	0.138213	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	1245	172.075790	N
hsa-mir-20b	455	62.887136	N
hsa-mir-21	2817257	389382.909958	N
hsa-mir-210	17417	2407.264280	N
hsa-mir-211	0	0.000000	N
hsa-mir-2110	14	1.934989	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	2	0.276427	N
hsa-mir-2115	1	0.138213	N
hsa-mir-2116	1	0.138213	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	61	8.431023	N
hsa-mir-214	338	46.716158	N
hsa-mir-215	30	4.146405	Y
hsa-mir-216a	8	1.105708	N
hsa-mir-216b	1	0.138213	N
hsa-mir-217	107	14.788843	N
hsa-mir-218-1	141	19.488101	N
hsa-mir-218-2	168	23.219866	N
hsa-mir-219a-1	15	2.073202	N
hsa-mir-219a-2	0	0.000000	N
hsa-mir-219b	3	0.414640	N
hsa-mir-22	701065	96896.637321	N
hsa-mir-221	1726	238.556476	N
hsa-mir-222	621	85.830575	N
hsa-mir-223	999	138.075272	N
hsa-mir-224	776	107.253665	N
hsa-mir-2276	1	0.138213	N
hsa-mir-2277	24	3.317124	N
hsa-mir-2278	2	0.276427	N
hsa-mir-2355	795	109.879721	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	31805	4395.879911	Y
hsa-mir-23b	12537	1732.782470	Y
hsa-mir-23c	9	1.243921	N
hsa-mir-24-1	7890	1090.504402	N
hsa-mir-24-2	7882	1089.398694	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	55383	7654.677476	N
hsa-mir-2681	0	0.000000	N
hsa-mir-2682	0	0.000000	N
hsa-mir-26a-1	7225	998.592434	N
hsa-mir-26a-2	7235	999.974569	N
hsa-mir-26b	3300	456.104503	N
hsa-mir-27a	17395	2404.223583	Y
hsa-mir-27b	15741	2175.618478	Y
hsa-mir-28	63282	8746.425799	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	40	5.528539	N
